NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
927910,14500,0,0,0,11500,0,0,0,11500,5500,0,5500,0,0,0,0,0,6000,0,3000,3000,0,3000,0,0,0,0,0,2,1
927917,12165.494351,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,0,0,2415.4943514,2400,0,2400,15.494351361,15.494351361,0,0,0,2,1
927941,13373.769697,0,0,0,9800,9600,9600,0,200,200,0,200,0,0,0,0,0,0,0,3573.7696975,3600,0,3600,-26.23030255,2.4790962178,0,0,28.709398763,2,1
927944,24717.966108,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717.9661082,5625,0,5625,92.966108166,92.966108166,0,0,0,5,3
927946,28568.175146,0,0,0,23700,23700,23700,0,0,0,0,0,0,0,0,0,0,0,0,4868.175146,4800,0,4800,68.175145989,68.175145989,0,0,0,6,3
927983,91030.752863,18000,18000,0,57590,57590,57590,0,0,0,0,0,0,0,0,0,0,0,0,15440.752863,14900,0,14900,540.7528625,540.7528625,0,0,0,10,5
927988,40800,18000,18000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,7,4
927994,19583.677588,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,6583.6775877,7200,0,7200,-616.3224123,0.9296610817,0,0,617.25207341,3,2
928008,6400,0,0,0,4600,0,0,0,4600,0,0,0,0,0,0,0,100,4500,0,1800,1800,0,1800,0,0,0,0,0,1,1
928021,22809.349537,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,7209.3495368,7200,0,7200,9.3495368224,9.3495368224,0,0,0,4,2
928027,12709.296611,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,3609.2966108,3600,0,3600,9.2966108166,9.2966108166,0,0,0,2,1
928029,34051.740913,0,0,0,24310,24310,24310,0,0,0,0,0,0,0,0,0,0,0,0,9741.7409125,9600,0,9600,141.74091255,141.74091255,0,0,0,6,3
928034,10881.549435,0,0,0,10880,9880,9880,0,1000,700,0,700,0,0,0,0,300,0,0,1.5494351361,0,0,0,1.5494351361,1.5494351361,0,0,0,1,1
928037,68274.413448,0,0,0,54230,54230,54230,0,0,0,0,0,0,0,0,0,0,0,0,14044.413448,14600,5000,9600,-555.5865521,152.72592454,53.175776563,315.11420038,1076.6024536,9,5
928068,33058.75242,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,0,0,9658.75242,9600,0,9600,58.752419987,11.221785478,47.53063451,0,0,6,3
928080,14477.471757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14477.471757,14400,7200,7200,77.471756805,77.471756805,0,0,0,2,1
928082,29765.942146,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,0,0,9615.9421463,9600,0,9600,15.942146349,15.942146349,0,0,0,6,3
928085,111440.19758,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51440.197582,58200,43800,14400,-6759.802418,309.88702722,0,0,7069.6894454,10,5
928117,20452.134141,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6052.1341409,6000,0,6000,52.134140934,52.134140934,0,0,0,4,2
928158,26302.479096,21200,21200,0,5100,0,0,0,5100,5100,4800,300,0,0,0,0,0,0,0,2.4790962178,0,0,0,2.4790962178,2.4790962178,0,0,0,5,3
928161,45692.966108,30000,30000,0,10800,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,4892.9661082,4800,0,4800,92.966108166,92.966108166,0,0,0,8,4
928162,13800,0,0,0,12000,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0,2,1
928174,54072.208149,21611.02,21611.02,0,20888.98,15600,15600,0,5288.98,4388.98,3388.98,1000,0,0,0,0,900,0,0,11572.208149,12000,0,12000,-427.7918515,38.735878403,0,0,466.5277299,9,5
928179,41206.197741,38200,38200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006.1977405,3000,0,3000,6.1977405444,6.1977405444,0,0,0,7,4
928185,19800,18000,18000,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,0,1200,1200,0,1200,0,0,0,0,0,3,2
928200,29079.759451,25500,25500,0,-500,0,0,0,-500,0,0,0,0,-500,0,500,0,0,0,4079.7594514,5550,0,5550,-1470.240549,90.833009156,0,0,1561.0735577,6,3
928204,13563.408757,0,0,0,8160,8160,8160,0,0,0,0,0,0,0,0,0,0,0,0,5403.4087573,5400,0,5400,3.4087572994,3.4087572994,0,0,0,2,1
928212,13803.09887,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,4203.0988703,4200,0,4200,3.0988702722,3.0988702722,0,0,0,2,1
928253,28634.251149,21000,21000,0,1200,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,6434.2511491,6000,0,6000,434.25114907,30.988702722,0,403.26244634,0,6,3
928256,12004.648305,0,0,0,12000,12000,6500,5500,0,0,0,0,0,0,0,0,0,0,0,4.6483054083,0,0,0,4.6483054083,4.6483054083,0,0,0,2,1
928258,17160.846046,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,0,0,4810.846046,4800,0,4800,10.846045953,10.846045953,0,0,0,3,2
928261,20006.197741,12400,12000,400,2200,0,0,0,2200,0,0,0,0,1000,1000,0,1200,0,0,5406.1977405,5400,0,5400,6.1977405444,6.1977405444,0,0,0,3,2
928267,16511.775707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,11.775707034,0,0,0,11.775707034,11.775707034,0,0,0,3,2
928291,22858.878535,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,4858.8785352,4800,0,4800,58.878535172,58.878535172,0,0,0,4,2
928296,19809.296611,0,0,0,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,5409.2966108,5400,0,5400,9.2966108166,9.2966108166,0,0,0,3,2
928303,9600,0,0,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
928316,14367.747176,0,0,0,8360,7680,7680,0,680,0,0,0,0,0,0,0,200,480,0,6007.7471757,6000,0,6000,7.7471756805,7.7471756805,0,0,0,2,1
928322,24000,0,0,0,6000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,12000,6000,6000,0,6000,0,0,0,0,0,5,3
928334,44620.142657,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6620.1426568,6600,0,6600,20.142656769,20.142656769,0,0,0,8,4
928339,15046.483054,14495.798319,14495.8,0,504.20168067,0,0,0,504.20168067,504.20168067,504.20168067,0,0,0,0,0,0,0,0,46.483054083,0,0,0,46.483054083,46.483054083,0,0,0,2,1
928342,18309.296611,14000,14000,0,1300,0,0,0,1300,1200,0,1200,0,0,0,0,100,0,0,3009.2966108,3000,0,3000,9.2966108166,9.2966108166,0,0,0,3,2
928363,26020.142657,20400,20400,0,800,0,0,0,800,800,800,0,0,0,0,0,0,0,0,4820.1426568,4800,0,4800,20.142656769,20.142656769,0,0,0,5,3
928391,20506.453489,12000,12000,0,690,0,0,0,690,690,690,0,0,0,0,0,0,0,0,7816.4534885,7800,0,7800,16.453488513,16.453488513,0,0,0,4,2
928392,10600,0,0,0,10600,0,0,0,10600,0,0,0,0,1000,1000,0,0,9600,0,0,0,0,0,0,0,0,0,0,1,1
928394,20710.846046,17100,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610.846046,3600,0,3600,10.846045953,10.846045953,0,0,0,4,2
928439,30954.198057,23120,23000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834.1980571,7800,0,7800,34.198057057,34.198057057,0,0,0,6,3
928473,31068.120091,12000,12000,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,13000,4868.1200906,4800,0,4800,68.120090573,68.120090573,0,0,0,6,3
928497,37615.494351,13200,13200,0,17200,18200,18200,0,-1000,0,0,0,0,-1000,0,1000,0,0,0,7215.4943514,7200,0,7200,15.494351361,15.494351361,0,0,0,7,4
928501,42928.988285,0,0,0,33865,33865,33865,0,0,0,0,0,0,0,0,0,0,0,0,9063.988285,8160,0,8160,903.98828505,77.471756805,0,826.51652824,0,8,4
928503,46214.665673,0,0,0,-6000,0,0,0,-6000,0,0,0,0,-6000,0,6000,0,0,40000,12214.665673,12000,0,12000,214.66567255,210.72317851,0,3.9424940383,0,8,4
930005,60451.096625,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,8451.0966248,8400,0,8400,51.096624766,45.404618173,0,5.6920065927,0,9,5
930014,72329.321153,22400,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,11929.321153,11400,0,11400,529.32115323,12.395481089,0,516.92567214,0,10,5
930016,48499.801904,0,0,0,36190,36790,36790,0,-600,0,0,0,0,-600,0,600,0,0,0,12309.801904,10200,0,10200,2109.8019037,11.775707034,0,2098.0261967,0,8,4
930021,10207.788983,0,0,0,10205,10205,10205,0,0,0,0,0,0,0,0,0,0,0,0,2.788983245,0,0,0,2.788983245,2.788983245,0,0,0,1,1
930023,12020.566258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,7020.5662577,7200,0,7200,-179.4337423,0,0,0,179.43374227,2,1
930026,72447.909622,0,0,0,65000,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,7447.9096218,7200,0,7200,247.90962178,247.90962178,0,0,0,10,5
930039,35624.22608,0,0,0,11880,10680,10680,0,1200,0,0,0,0,0,0,0,1200,0,12500,11244.22608,11200,1500,9700,44.226080303,44.226080303,0,0,0,7,4
930045,36800,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,7,4
930082,21600,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,4,2
930083,21600.102477,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,6000.1024765,6000,0,6000,0.1024765414,0.1024765414,0,0,0,4,2
930085,28009.296611,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7209.2966108,7200,0,7200,9.2966108166,9.2966108166,0,0,0,6,3
930086,12000.190679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,7200.1906789,7200,0,7200,0.1906788626,0,0,0.1906788626,0,2,1
930088,9500,0,0,0,9500,0,0,0,9500,0,0,0,0,0,0,0,500,9000,0,0,0,0,0,0,0,0,0,0,1,1
930089,43561.926395,0,0,0,34900,35200,35200,0,-300,0,0,0,0,-300,0,300,0,0,0,8661.9263951,8400,0,8400,261.92639506,192.38627567,63.889290666,5.650828723,0,8,4
930091,39000,0,0,0,31800,16800,16800,0,15000,0,0,0,0,0,0,0,3000,12000,0,7200,7200,0,7200,0,0,0,0,0,7,4
930111,37800,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,0,15000,4800,4800,0,4800,0,0,0,0,0,7,4
930113,27604.648305,6000,6000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,6004.6483054,6000,0,6000,4.6483054083,4.6483054083,0,0,0,5,3
930116,21515.927543,0,0,0,15500,15500,15500,0,0,0,0,0,0,0,0,0,0,0,0,6015.9275431,6000,0,6000,15.927543079,1.5926853788,0,14.3348577,0,4,2
930120,44571.758064,42900,42900,0,-200,0,0,0,-200,0,0,0,0,-200,0,200,0,0,0,1871.7580636,4200,0,4200,-2328.241936,88.60227111,0,5.511313145,2422.3555206,8,4
930124,138197.72385,0,0,0,52400,49400,49400,0,3000,0,0,0,0,0,0,0,3000,0,80000,5797.7238547,0,0,0,5797.7238547,619.77405444,0,5177.9498003,0,10,5
930142,49546.483054,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,14446.483054,14400,9600,4800,46.483054083,46.483054083,0,0,0,8,4
930172,120489.27273,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,68489.272735,36400,0,36400,32089.272735,2014.2656769,0,30075.007058,0,10,5
930174,479261.97741,29400,29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000,29861.977405,29800,0,29800,61.977405444,61.977405444,0,0,0,10,5
930176,88401.727195,0,0,0,3900,3900,3900,0,0,0,0,0,0,0,0,0,0,0,0,84501.727195,80700,59700,21000,3801.7271953,774.72066692,466.17328155,2560.8332468,0,10,5
930192,89038.265386,0,0,0,57000,57000,57000,0,0,0,0,0,0,0,0,0,0,0,0,32038.265386,30000,13200,16800,2038.2653859,976.73568025,156.15685677,905.37284893,0,10,5
930201,39781.37318,9600,9600,0,21125,21125,21125,0,0,0,0,0,0,0,0,0,0,0,0,9056.3731802,8700,0,8700,356.37318017,356.37318017,0,0,0,7,4
930220,125058.38539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,25058.38539,19400,0,19400,5658.3853897,1552.5402041,699.25992233,3406.5852632,0,10,5
930236,161045.44562,65000,65000,0,65000,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,31045.445625,33600,12000,21600,-2554.554375,495.81924355,0,0,3050.3736186,10,5
930256,135357.5644,0,0,0,107900,107900,107900,0,0,0,0,0,0,0,0,0,0,0,0,27457.564398,25000,0,25000,2457.5643983,46.483054083,72.253187656,2338.8281565,0,10,5
930257,126353.63006,0,0,0,87100,87100,87100,0,0,0,0,0,0,0,0,0,0,0,0,39253.630058,30960,0,30960,8293.6300576,21.692091905,0,8271.9379657,0,10,5
930279,41804.612933,0,0,0,35800,34800,34800,0,1000,1000,600,400,0,0,0,0,0,0,0,6004.6129325,6000,0,6000,4.6129325067,4.6129325067,0,0,0,8,4
930284,57492.08672,0,0,0,44800,52000,52000,0,-7200,0,0,0,0,-7200,0,7200,0,0,0,12692.08672,12600,0,12600,92.086720145,92.086720145,0,0,0,9,5
930287,23236.977405,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,5036.9774054,4975,175,4800,61.977405444,61.977405444,0,0,0,4,2
930301,123919.20919,0,0,0,114000,114000,114000,0,0,0,0,0,0,0,0,0,0,0,0,9919.2091905,7750,0,7750,2169.2091905,2169.2091905,0,0,0,10,5
930323,40525.1675,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,8025.1675001,7200,1200,6000,825.16750012,154.94351361,0,670.22398651,0,7,4
930335,88107.873176,0,0,0,54000,54000,54000,0,0,0,0,0,0,0,0,0,0,0,0,34107.873176,33000,0,33000,1107.8731761,619.77405444,186.46931262,301.629809,0,10,5
930336,61108.46046,55000,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6108.4604595,6000,0,6000,108.46045953,108.46045953,0,0,0,9,5
930337,115042.93352,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,15042.933521,10600,0,10600,4442.9335205,130.3009814,0,4312.6325391,0,10,5
930344,49554.943514,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,14554.943514,14400,0,14400,154.94351361,154.94351361,0,0,0,8,4
930364,95802.314882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,23802.314882,21600,0,21600,2202.3148821,148.81825682,0,2053.4966253,0,10,5
930407,98006.53188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,8006.5318805,10800,0,10800,-2793.46812,77.471756805,0,0,2870.9398763,10,5
930413,45543.980936,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5543.9809362,5400,0,5400,143.98093624,185.93221633,0,532.23669517,574.18797526,8,4
930419,49290.09081,0,0,0,38800,39000,39000,0,-200,0,0,0,0,-200,0,200,0,0,0,10490.09081,10200,0,10200,290.09081008,92.966108166,0,197.12470191,0,8,4
930424,140030.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122000,18030.988703,18000,0,18000,30.988702722,30.988702722,0,0,0,10,5
930432,81167.07868,66000,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15167.07868,14400,0,14400,767.07867992,641.60723613,125.47144379,0,0,10,5
930452,50361.121125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,361.12112548,0,0,0,361.12112548,361.12112548,0,0,0,8,4
930454,99528.26783,50000,40000,10000,2400,0,0,0,2400,0,0,0,0,0,0,0,2400,0,26000,21128.26783,20600,8600,12000,528.26782994,55.7796649,0,472.48816504,0,10,5
930476,28176.920593,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,7376.9205931,7200,0,7200,176.92059314,175.07679496,0,1.8437981861,0,6,3
930498,40176.27,29200,28000,1200,1800,0,0,0,1800,0,0,0,0,1800,1800,0,0,0,0,9176.27,9150,150,9000,26.27,0,0,26.27,0,7,4
930528,42015.276343,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,18015.276343,18000,0,18000,15.276343197,15.276343197,0,0,0,8,4
930548,24505.577966,18500,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6005.5779665,6000,0,6000,5.57796649,5.57796649,0,0,0,5,3
930571,36290.2312,23555.555556,23555.56,0,6644.4444444,0,0,0,6644.4444444,5444.4444444,4444.4444444,1000,0,0,0,0,1200,0,0,6090.2312005,6000,0,6000,90.231200456,90.231200456,0,0,0,7,4
930576,72097.435185,65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7097.4351854,9600,0,9600,-2502.564815,368.37506173,0,0,2870.9398763,10,5
930577,22083.876478,18000,18000,0,4000,0,0,0,4000,2000,0,2000,0,0,0,0,0,2000,0,83.87647832,0,0,0,83.87647832,83.87647832,0,0,0,4,2
930580,29622.846698,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3622.8466977,3600,0,3600,22.846697667,22.846697667,0,0,0,6,3
930586,190624.88447,0,0,0,900,0,0,0,900,0,0,0,0,0,0,0,900,0,180000,9724.884472,9600,0,9600,124.88447197,124.88447197,0,0,0,10,5
930592,109980.56174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,9980.561737,7200,0,7200,2780.561737,154.94351361,0,2625.6182234,0,10,5
930603,58379.05101,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6379.0510099,8400,0,8400,-2020.94899,401.40653051,0,0,2422.3555206,9,5
930605,69128.494053,58000,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11128.494053,12800,0,12800,-1671.505947,302.26521754,0,0,1973.771165,9,5
930606,34158.878535,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,9658.8785352,9600,0,9600,58.878535172,58.878535172,0,0,0,7,4
930608,45842.88611,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842.8861103,6000,0,6000,-1157.11389,98.92230622,0,0,1256.0361959,8,4
930632,50958.351987,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10958.351987,10800,0,10800,158.35198681,158.35198681,0,0,0,8,4
930635,42070.628091,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070.6280907,6000,0,6000,-1929.371909,44.399255673,0,0,1973.771165,8,4
930656,61719.132309,53200,53000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8519.1323091,7800,0,7800,719.13230906,178.5353675,0,540.59694156,0,9,5
930672,11509.82,6000,6000,0,4500,0,0,0,4500,0,0,0,0,-1500,0,1500,0,6000,0,1009.8200005,1000,0,1000,9.8200004827,9.8200004827,0,0,0,1,1
930677,38461.977405,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8461.9774054,8400,0,8400,61.977405444,61.977405444,0,0,0,7,4
930686,15226.340397,12000,12000,0,3200,0,0,0,3200,0,0,0,0,0,0,0,3200,0,0,26.340397314,0,0,0,26.340397314,26.340397314,0,0,0,2,1
930708,83234.000423,46430,46200,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36804.000423,36300,0,36300,504.00042309,168.88842984,0,335.11199325,0,10,5
930712,61428.116998,0,0,0,44330,44330,44330,0,0,0,0,0,0,0,0,0,0,0,2000,15098.116998,15000,0,15000,98.116997796,98.116997796,0,0,0,9,5
930722,37831.042272,5200,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,18131.042272,18000,0,18000,131.042272,131.042272,0,0,0,7,4
930723,156688.40929,21850,21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,64838.40929,57500,0,57500,7338.4092902,15.494351361,0,7322.9149388,0,10,5
930724,101564.31624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000,32564.316241,27600,0,27600,4964.3162407,21.072317851,509.82840486,4433.415518,0,10,5
930725,101966.6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,19966.648398,10800,0,10800,9166.6483982,23.837123787,0,9142.8112744,0,10,5
930726,73518.798952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,19518.798952,14400,0,14400,5118.7989522,15.494351361,0,5103.3046008,0,10,5
930732,75241.023644,50100,50100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25141.023644,21000,0,21000,4141.0236444,14.874577307,0,4126.1490671,0,10,5
930743,90906.36599,16000,16000,0,54600,54600,54600,0,0,0,0,0,0,0,0,0,0,0,0,20306.36599,18000,0,18000,2306.3659905,17.845497959,366.38201745,1922.138475,0,10,5
930749,274729.86181,21000,21000,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,220000,33129.861812,18900,0,18900,14229.861812,55.329443385,481.93313259,13692.599236,0,10,5
930753,178683.04588,156000,150000,6000,4550,4550,4550,0,0,0,0,0,0,0,0,0,0,0,0,18133.045884,10800,0,10800,7333.0458841,281.07178534,2404.4019701,4647.5721287,0,10,5
930757,81958.865659,0,0,0,49400,49400,49400,0,0,0,0,0,0,0,0,0,0,0,0,32558.865659,14520,0,14520,18038.865659,1194.9327329,1101.5570235,15742.375903,0,10,5
930759,41623.174889,12000,12000,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,3623.1748886,3600,0,3600,23.174888629,23.174888629,0,0,0,8,4
930770,3053.768651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053.768651,3000,0,3000,53.768650997,53.768650997,0,0,0,1,1
930775,75582.042748,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,65982.042748,8400,8400,0,8400,0,0,0,0,0,10,5
930776,23262.028783,23000,23000,0,250,0,0,0,250,0,0,0,0,0,0,0,250,0,0,12.028782927,0,0,0,12.028782927,12.028782927,0,0,0,4,2
930784,191887.85291,0,0,0,104000,104000,104000,0,0,0,0,0,0,0,0,0,0,0,65000,22887.852909,17300,2000,15300,5587.8529089,2767.335384,479.91509465,2340.6024302,0,10,5
930793,53545.867738,0,0,0,40454,25454,25454,0,15000,0,0,0,15000,0,0,0,0,0,0,13091.867738,12600,0,12600,491.86773806,356.06936001,0,135.79837804,0,9,5
930795,63784.079126,46000,40000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17784.079126,16331.91824,0,16331.91824,1452.1608867,83.889065181,24.764005961,1343.5078156,0,9,5
930804,15006.243556,0,0,0,15000,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,6.243556273,0,0,0,6.243556273,6.243556273,0,0,0,2,1
930806,56822.21275,24000,24000,0,800,0,0,0,800,0,0,0,0,0,0,0,800,0,2000,30022.21275,30000,0,30000,22.21275027,22.21275027,0,0,0,9,5
930831,21020.972503,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,6020.9725025,6000,0,6000,20.97250252,20.97250252,0,0,0,4,2
930845,43201.977405,0,0,0,5140,2340,2340,0,2800,600,0,600,0,0,0,0,2200,0,20000,18061.977405,18000,0,18000,61.977405444,61.977405444,0,0,0,8,4
930846,33412.51211,0,0,0,26800,28600,28600,0,-1800,0,0,0,0,-1800,0,1800,0,0,0,6612.5121097,6000,0,6000,612.51210972,436.02086901,74.587725049,101.90351566,0,6,3
930862,20537.967135,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,3637.9671351,3600,0,3600,37.96713511,37.96713511,0,0,0,4,2
930864,64436.448559,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,8436.4485591,8400,0,8400,36.448559088,36.448559088,0,0,0,9,5
930865,25674.581924,12000,12000,0,9425,9425,9425,0,0,0,0,0,0,0,0,0,0,0,0,4249.5819244,4200,0,4200,49.581924355,49.581924355,0,0,0,5,3
930885,12002.09887,0,0,0,11999,11999,11999,0,0,0,0,0,0,0,0,0,0,0,0,3.0988702722,0,0,0,3.0988702722,3.0988702722,0,0,0,2,1
930886,39465.315634,0,0,0,33020,33020,33020,0,0,0,0,0,0,0,0,0,0,0,0,6445.3156336,6000,0,6000,445.31563356,4.6483054083,46.617328155,394.05,0,7,4
930888,114662.90175,0,0,0,63180,63180,63180,0,0,0,0,0,0,0,0,0,0,0,0,51482.901751,13400,0,13400,38082.901751,2327.1274814,0,35755.77427,0,10,5
930901,43295.609329,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,1500,19695.609329,18400,13500,4900,1295.6093286,263.40397314,0,1032.2053555,0,8,4
930914,42657.747176,19150,19000,150,18100,16900,16900,0,1200,0,0,0,0,0,0,0,1200,0,0,5407.7471757,5400,0,5400,7.7471756805,7.7471756805,0,0,0,8,4
930938,62286.847027,43500,43500,0,2450,0,0,0,2450,250,0,250,0,0,0,0,2200,0,3000,13336.847027,12816.8,0,12816.8,520.04702722,309.88702722,0,210.16,0,9,5
930940,78455.521491,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,8455.5214914,8400,0,8400,55.521491363,55.521491363,0,0,0,10,5
930943,16252.788983,0,0,0,11450,11450,11450,0,0,0,0,0,0,0,0,0,0,0,0,4802.7889832,4800,0,4800,2.788983245,2.788983245,0,0,0,3,2
930945,88909.64762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88909.64762,88900,80500,8400,9.6476202804,9.6476202804,0,0,0,10,5
930946,70011.249687,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,0,0,18011.249687,18000,0,18000,11.249687289,11.249687289,0,0,0,9,5
930947,43100,41862.072977,41862.07,0,1137.9270231,0,0,0,1137.9270231,1137.9270231,1137.9270231,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,8,4
930953,120723.24269,66000,60000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,34723.242685,31200,6000,25200,3523.2426852,61.977405444,203.31604575,3257.949234,0,10,5
930956,36040.481432,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,0,0,7440.481432,7200,0,7200,240.481432,21.79391499,218.68751701,0,0,7,4
930960,65739.58147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,25739.58147,24769.836621,0,24769.836621,969.7448484,22.04201261,99.066904507,848.63593129,0,9,5
930961,57712.597669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,37712.597669,34800,6000,28800,2912.5976694,46.483054083,727.60490304,2138.5097123,0,9,5
