NQUEST,POS_A3,POS_B,POS_C1,POS_C2,POS_C3,POS_D1,POS_D2,POS_D3,POS_E1,POS_E2,POS_F1,POS_F2,POS_G,POS_H,FONDIPOSS,FONDIQUOTA1,FONDIQUOTA2,PIRPOSS,PIRAMM,VARAF,VARAFA,VARAFB,RISFIN,RISMOTBIS,RISPAR,RISPARFINE,VARRISPAR,PRECAUZ,EMERG,QTASSO,QINT,QRISK1,Sconto1,Sconto2,Sconto3,Sconto4,DOCSEZC,AFA3,AFB,AFC1,AFC2,AFC3,AFD1,AFD2,AFD3,AFE1,AFE2,AFF1,AFF2,AFG,AFH,PDEPOS,AFDEPOS
53564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105000
53997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,2000,,2,2,2,2,1,4000,2,2,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000
55147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,1,1,1,20000,1,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4500
55425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,2000,3,3,3,3,2,20000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7585.0460623
55636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,1,3,10000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000
55774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,2500,1,4,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3886.8214106
56251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,3000,4,4,3,1,2,10000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
56563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,2,3,2000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15787.27199
56582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,2,,,4,3,1,2,3,50000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,1,6000
56603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,3,2,30000,2,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.32187455
56658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,2,70000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54607.900214
56677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,2,2000,1,2,3,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1608
56721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,2,,,4,1,2,1,3,20000,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,1,35000
56761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,60000,2,,,3,4,2,1,1,500000,1,2,2,2,2,2,1,,2,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,1,140000
56762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,5000,2,,,3,4,1,1,3,50000,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85000
57042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,1500,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200
57138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,3,2,2,1000,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200
57621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,3000,,4,2,1,2,1,30000,1,3,2,2,1,,,,2,16224.643627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8749.2808655
57670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,4000,3,1,2,2,2,4000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
57779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,5000,2,4,4,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
57962,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,,,2,,2,,,3,3,1,1,3,25000,1,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,106174.89035,107653.62034,0,0,0,22250.402522,0,1,3500
60078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,3,3,2,10000,2,3,3,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
91071,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,4,,,4,4,2,2,2,50000,1,3,2,1,2,1,,,2,0,0,0,0,0,0,0,12418.024074,11822.910997,0,0,0,0,0,1,6294.6577624
91079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,800,,3,2,1,1,3,100000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25228.891368
91081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,3,,3000,3,3,1,1,2,20000,1,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,1,1800
91095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,5000,,2,3,1,1,3,90000,2,3,2,2,2,2,2,2,2,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
111052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,2,2000,2,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
145007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,20000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17706.890344
178001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,10000,2,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
213440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,2,2,2,30000,1,4,4,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1527.6669972
224048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,3000,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
230029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,4,4,1,1,1,50000,1,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,90690.594189,0,0,0,0,0,1,36873.512129
230037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,4,2,2,2,20000,2,2,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
237003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,4000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000
244013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,300,2,4,2,2,2,5000,1,1,4,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1606.3477073
244058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,10000,2,2,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1597.9915903
250005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,1,1,2000,2,2,5,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
250010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,2,2,2,2000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
250039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,3,2,2,3,2000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200
282083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,3000,2,4,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,727.45640316
282089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,1800,2,4,3,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3668.3274748
284086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,3,2,2,2,600,2,4,5,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500
310002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,1500,2,2,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
310005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,4000,1,3,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
321009,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,20,80,2,,2,,,4,3,1,1,3,5000,1,3,2,2,1,,,,2,0,0,0,10000,0,0,10000,30000,0,0,0,0,0,0,1,3000
333081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,2,3,1,1,3,10000,1,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,31000,0,0,0,0,0,1,27600
365034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,10000,1,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
387029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,3,,5000,2,5,1,1,3,10000,1,3,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,1,500
389084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,1500,2,1,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
500001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,10000,2,,,4,4,3,1,3,50000,1,3,2,2,1,,,,2,0,0,0,0,10309.92571,0,0,0,0,0,0,0,0,0,1,51211.128792
500090,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,20000,2,4,4,3,2,2,1,,2,0,0,54664.124707,0,0,0,12534.091038,0,0,0,0,0,0,0,1,1500
500176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,2,2,3000,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.01731511
500669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,2,1,10000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17202.884775
500674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,3,1,1000,1,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67918.523149
500726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,1,2000,,4,3,1,1,2,5000,2,3,2,2,2,2,2,1,1,0,3000,0,0,0,0,0,0,6000,0,0,0,0,0,1,9504.2313366
501068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,3,2,2500,2,1,4,4,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,393.66397847
501082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,2,10000,1,3,3,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23731.538252
501694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,4,3,2,2,3,50000,2,4,3,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14365.533599
502060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,2,2,10000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
502355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,1,500,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160000
502364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,4,2,2,1,3,1900,1,3,2,2,2,2,2,1,2,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
503560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,20000,1,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6881.2058173
503561,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,4,2,1,2,1,4000,1,2,2,2,2,2,2,1,2,10000,0,0,0,0,0,0,0,300,0,0,0,0,0,1,51000
503593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,2,15000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
503674,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,,,2,,2,,,3,3,1,1,1,25000,1,3,2,2,2,2,1,,1,0,500000,0,0,0,0,155000,145000,200000,0,0,0,0,0,1,25000
503788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,30000,1,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50816.121466
503931,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,,,2,,2,,,3,4,1,1,3,100000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,180000,180000,0,0,0,1000,0,0,1,255000
504157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,200,4,2,2,1,1,2500,2,1,1,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3200
504363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,1,3,50000,1,4,4,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1200
504395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,1,100000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,1,30500
504453,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,,,2,,2,,,3,3,1,1,3,30000,1,3,4,3,2,2,2,2,2,0,200000,0,0,0,0,0,0,3000,0,0,0,0,0,1,180000
504584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,2,30000,2,4,2,1,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1555.1121917
504730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,3,1,1,1,20000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
504792,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,3,2,1,1,1,50000,1,3,2,2,2,2,2,2,2,0,0,0,30000,0,0,0,0,3000,0,0,0,0,0,1,50000
504889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,40000,1,3,2,2,2,2,1,,2,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,1,5000
504921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,70000,2,2,2,1,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
504937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,4,2,2,2,2,50000,1,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
505022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,10000,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
505167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,500,,3,3,2,1,2,100000,1,2,2,2,2,2,2,2,2,0,24584.583865,10000,0,0,0,0,0,0,0,0,0,0,0,1,3000
505228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,2000,2,1,2,2,1,,,,2,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,1,3000
505390,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,1,4000,,1,1,1,2,3,2500,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,8000,10000,0,0,0,0,0,1,8000
505517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,5000,1,2,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48580.309921
505525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,4,1,1,2,1000,2,4,4,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10585.444213
505534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,,,2,,2,,,3,2,2,2,2,15000,1,2,2,1,1,,,,2,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,1,70000
505594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,3000,2,5,5,4,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3026.7504808
505606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,3,5000,1,4,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111327.9004
505681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,3,2,3,1000,1,2,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000
505771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,2,25000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21000
505806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,3000,4,3,3,2,2,5000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
505818,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,2,,2,,,3,3,1,1,1,10000,2,2,2,2,1,,,,2,35000,0,0,0,0,0,0,0,10000,0,0,0,32000,0,1,30100
505839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,2,,,4,3,1,1,1,20000,1,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,9808.9637569,0,0,0,0,0,0,1,9335.8575748
506100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,2,,1,50,,4,3,1,1,3,2500,1,4,4,3,1,,,,2,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,1,5000
506107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,2,2,2,1000,1,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,1,1,3,2000,1,3,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
506402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,2,2,20000,1,4,3,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
506418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,30000,1,3,3,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28500
506565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,3,30000,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000
506628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,6000,,2,1,1,1,1,5000,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10500
506736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,1,3,30000,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55720.353314
506738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,5,2,2,3,50000,1,1,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
506758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,3000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
506767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,1,5000,1,2,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200000
506799,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,1,5000,,2,2,1,1,2,30000,1,4,4,2,2,2,2,2,2,500,0,0,0,0,0,0,0,500,0,0,0,0,0,1,50100
507182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,80000,1,3,2,2,2,1,,,1,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,1,28000
507282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,2,,,3,4,1,1,2,80000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,1,8700
507303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,10000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
507316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,5000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
507319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,1500,2,2,2,1,1,,,,2,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,1,8000
507336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,200,,3,2,2,1,2,20000,2,1,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
507419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,2,300000,2,3,1,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5726.2119215
507444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,3,3,3,2,2,30000,1,3,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
507640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,3,,10000,4,3,3,2,2,20000,2,1,2,3,1,,,,2,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,1,8000
507644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,3000,4,2,2,2,2,5000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
507728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,1,3,10000,1,1,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000
507863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,3,2000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
507905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,100000,1,4,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
507908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,30000,1,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
507913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,2,2,10000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
507924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,30,1,4,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
508861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,3,30000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
509054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,4,5,3,2,3,10000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
509057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,10000,2,2,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700
509071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,3,3,2,20000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
509123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,1,2,2,2,5000,2,4,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
509550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,5,2,2,3,20000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000
509601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,10000,2,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
509689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,1,1,2,30000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
509717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,2,2,2,2000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
509806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,3,2,2,5000,2,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500
